filepath,country,model_version,class_rank,class_uuid,kingdom,tax1,tax2,tax3,tax4,tax5,common_name,score
input/semana34/camera10/IMG_0031.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9945
input/semana34/camera10/IMG_0031.JPG,GT,4.0.1a,2,8a766598-fcfe-4c06-b899-7213f9b20dfa,mammalia,perissodactyla,equidae,equus,asinus,domestic donkey,,0.0007
input/semana34/camera10/IMG_0031.JPG,GT,4.0.1a,3,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0005
input/semana34/camera10/IMG_0031.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0004
input/semana34/camera10/IMG_0031.JPG,GT,4.0.1a,5,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0004
input/semana34/camera10/IMG_0032.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9988
input/semana34/camera10/IMG_0032.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0003
input/semana34/camera10/IMG_0032.JPG,GT,4.0.1a,3,8a766598-fcfe-4c06-b899-7213f9b20dfa,mammalia,perissodactyla,equidae,equus,asinus,domestic donkey,,0.0002
input/semana34/camera10/IMG_0032.JPG,GT,4.0.1a,4,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.0001
input/semana34/camera10/IMG_0032.JPG,GT,4.0.1a,5,8cf3fce2-0078-4347-9e46-5324fd12f8ed,mammalia,cetartiodactyla,bovidae,,,bovidae family,,0.0001
input/semana34/camera10/IMG_0033.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.995
input/semana34/camera10/IMG_0033.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0009
input/semana34/camera10/IMG_0033.JPG,GT,4.0.1a,3,5109acb4-e503-4147-a175-a3c6aa71f1e3,mammalia,perissodactyla,equidae,equus,caballus,domestic horse,,0.0007
input/semana34/camera10/IMG_0033.JPG,GT,4.0.1a,4,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,,,,,mammal,,0.0005
input/semana34/camera10/IMG_0033.JPG,GT,4.0.1a,5,8a766598-fcfe-4c06-b899-7213f9b20dfa,mammalia,perissodactyla,equidae,equus,asinus,domestic donkey,,0.0005
input/semana34/camera10/IMG_0034.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9982
input/semana34/camera10/IMG_0034.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0003
input/semana34/camera10/IMG_0034.JPG,GT,4.0.1a,3,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0002
input/semana34/camera10/IMG_0034.JPG,GT,4.0.1a,4,8a766598-fcfe-4c06-b899-7213f9b20dfa,mammalia,perissodactyla,equidae,equus,asinus,domestic donkey,,0.0001
input/semana34/camera10/IMG_0034.JPG,GT,4.0.1a,5,dfea7f7a-a241-4cc7-bd09-140baec73491,mammalia,cetartiodactyla,bovidae,bos,,bos species,,0.0001
input/semana34/camera10/IMG_0035.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9991
input/semana34/camera10/IMG_0035.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0001
input/semana34/camera10/IMG_0035.JPG,GT,4.0.1a,3,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0001
input/semana34/camera10/IMG_0035.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0001
input/semana34/camera10/IMG_0035.JPG,GT,4.0.1a,5,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0001
input/semana34/camera10/IMG_0036.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9931
input/semana34/camera10/IMG_0036.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0039
input/semana34/camera10/IMG_0036.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0007
input/semana34/camera10/IMG_0036.JPG,GT,4.0.1a,4,9ba3565d-9934-4e74-8ef4-d110ad587014,aves,galliformes,phasianidae,phasianus,colchicus,ring-necked pheasant,,0.0003
input/semana34/camera10/IMG_0036.JPG,GT,4.0.1a,5,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0002
input/semana34/camera10/IMG_0037.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9949
input/semana34/camera10/IMG_0037.JPG,GT,4.0.1a,2,8a766598-fcfe-4c06-b899-7213f9b20dfa,mammalia,perissodactyla,equidae,equus,asinus,domestic donkey,,0.001
input/semana34/camera10/IMG_0037.JPG,GT,4.0.1a,3,ce2e0e86-5580-4ab4-974a-4970753a140f,aves,pelecaniformes,ardeidae,bubulcus,ibis,cattle egret,,0.0005
input/semana34/camera10/IMG_0037.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0005
input/semana34/camera10/IMG_0037.JPG,GT,4.0.1a,5,8cf3fce2-0078-4347-9e46-5324fd12f8ed,mammalia,cetartiodactyla,bovidae,,,bovidae family,,0.0003
input/semana34/camera10/IMG_0038.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9978
input/semana34/camera10/IMG_0038.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0004
input/semana34/camera10/IMG_0038.JPG,GT,4.0.1a,3,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0003
input/semana34/camera10/IMG_0038.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0003
input/semana34/camera10/IMG_0038.JPG,GT,4.0.1a,5,b3f3e9e3-440d-44df-9a89-081f276c8bdd,mammalia,rodentia,sciuridae,tamiasciurus,hudsonicus,red squirrel,,0.0002
input/semana34/camera10/IMG_0039.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9991
input/semana34/camera10/IMG_0039.JPG,GT,4.0.1a,2,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0001
input/semana34/camera10/IMG_0039.JPG,GT,4.0.1a,3,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0001
input/semana34/camera10/IMG_0039.JPG,GT,4.0.1a,4,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0001
input/semana34/camera10/IMG_0039.JPG,GT,4.0.1a,5,b3f3e9e3-440d-44df-9a89-081f276c8bdd,mammalia,rodentia,sciuridae,tamiasciurus,hudsonicus,red squirrel,,0.0001
input/semana34/camera10/IMG_0040.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.3661
input/semana34/camera10/IMG_0040.JPG,GT,4.0.1a,2,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.2614
input/semana34/camera10/IMG_0040.JPG,GT,4.0.1a,3,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.1591
input/semana34/camera10/IMG_0040.JPG,GT,4.0.1a,4,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0444
input/semana34/camera10/IMG_0040.JPG,GT,4.0.1a,5,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0337
input/semana34/camera10/IMG_0041.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.7942
input/semana34/camera10/IMG_0041.JPG,GT,4.0.1a,2,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0582
input/semana34/camera10/IMG_0041.JPG,GT,4.0.1a,3,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.0476
input/semana34/camera10/IMG_0041.JPG,GT,4.0.1a,4,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0323
input/semana34/camera10/IMG_0041.JPG,GT,4.0.1a,5,36b9abce-005b-439a-858f-1660e5027ccb,mammalia,chordata,canidae,canis,lupus dingo,dingo,,0.0159
input/semana34/camera10/IMG_0042.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.5369
input/semana34/camera10/IMG_0042.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.4273
input/semana34/camera10/IMG_0042.JPG,GT,4.0.1a,3,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0086
input/semana34/camera10/IMG_0042.JPG,GT,4.0.1a,4,febff896-db40-4ac8-bcfe-5bb99a600950,mammalia,cetartiodactyla,cervidae,odocoileus,hemionus,mule deer,,0.0049
input/semana34/camera10/IMG_0042.JPG,GT,4.0.1a,5,539ebd55-081b-429a-9ae6-5a6a0f6999d4,mammalia,cetartiodactyla,bovidae,bison,bison,american bison,,0.0036
input/semana34/camera10/IMG_0043.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.6404
input/semana34/camera10/IMG_0043.JPG,GT,4.0.1a,2,5109acb4-e503-4147-a175-a3c6aa71f1e3,mammalia,perissodactyla,equidae,equus,caballus,domestic horse,,0.0465
input/semana34/camera10/IMG_0043.JPG,GT,4.0.1a,3,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0432
input/semana34/camera10/IMG_0043.JPG,GT,4.0.1a,4,38262151-d1fc-478f-a040-ed429e397fbe,mammalia,cetartiodactyla,bovidae,capricornis,sumatraensis,sumatran serow,,0.0402
input/semana34/camera10/IMG_0043.JPG,GT,4.0.1a,5,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0229
input/semana34/camera10/IMG_0044.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.8784
input/semana34/camera10/IMG_0044.JPG,GT,4.0.1a,2,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0976
input/semana34/camera10/IMG_0044.JPG,GT,4.0.1a,3,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0036
input/semana34/camera10/IMG_0044.JPG,GT,4.0.1a,4,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0021
input/semana34/camera10/IMG_0044.JPG,GT,4.0.1a,5,5109acb4-e503-4147-a175-a3c6aa71f1e3,mammalia,perissodactyla,equidae,equus,caballus,domestic horse,,0.0018
input/semana34/camera10/IMG_0045.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.7403
input/semana34/camera10/IMG_0045.JPG,GT,4.0.1a,2,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.1735
input/semana34/camera10/IMG_0045.JPG,GT,4.0.1a,3,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0251
input/semana34/camera10/IMG_0045.JPG,GT,4.0.1a,4,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0146
input/semana34/camera10/IMG_0045.JPG,GT,4.0.1a,5,36b9abce-005b-439a-858f-1660e5027ccb,mammalia,chordata,canidae,canis,lupus dingo,dingo,,0.0083
input/semana34/camera10/IMG_0046.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.767
input/semana34/camera10/IMG_0046.JPG,GT,4.0.1a,2,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.1509
input/semana34/camera10/IMG_0046.JPG,GT,4.0.1a,3,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0398
input/semana34/camera10/IMG_0046.JPG,GT,4.0.1a,4,539ebd55-081b-429a-9ae6-5a6a0f6999d4,mammalia,cetartiodactyla,bovidae,bison,bison,american bison,,0.0064
input/semana34/camera10/IMG_0046.JPG,GT,4.0.1a,5,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0047
input/semana34/camera10/IMG_0047.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.9554
input/semana34/camera10/IMG_0047.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0181
input/semana34/camera10/IMG_0047.JPG,GT,4.0.1a,3,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0137
input/semana34/camera10/IMG_0047.JPG,GT,4.0.1a,4,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0068
input/semana34/camera10/IMG_0047.JPG,GT,4.0.1a,5,febff896-db40-4ac8-bcfe-5bb99a600950,mammalia,cetartiodactyla,cervidae,odocoileus,hemionus,mule deer,,0.0007
input/semana34/camera10/IMG_0048.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9812
input/semana34/camera10/IMG_0048.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0073
input/semana34/camera10/IMG_0048.JPG,GT,4.0.1a,3,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0035
input/semana34/camera10/IMG_0048.JPG,GT,4.0.1a,4,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0015
input/semana34/camera10/IMG_0048.JPG,GT,4.0.1a,5,539ebd55-081b-429a-9ae6-5a6a0f6999d4,mammalia,cetartiodactyla,bovidae,bison,bison,american bison,,0.0011
input/semana34/camera10/IMG_0049.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.5267
input/semana34/camera10/IMG_0049.JPG,GT,4.0.1a,2,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.111
input/semana34/camera10/IMG_0049.JPG,GT,4.0.1a,3,54f4ee99-ca5f-4902-8db1-c55539b57859,mammalia,rodentia,muridae,hydromys,chrysogaster,common water rat,,0.0963
input/semana34/camera10/IMG_0049.JPG,GT,4.0.1a,4,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0308
input/semana34/camera10/IMG_0049.JPG,GT,4.0.1a,5,71739522-c635-45d7-a8e9-6115b5615253,mammalia,cetartiodactyla,camelidae,lama,guanicoe,guanaco,,0.0264
input/semana34/camera10/IMG_0050.JPG,GT,4.0.1a,1,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.9142
input/semana34/camera10/IMG_0050.JPG,GT,4.0.1a,2,25ca4716-54f4-4f69-9b15-ab5af6d38cbd,mammalia,cetartiodactyla,bovidae,capricornis,milneedwardsii,chinese serow,,0.0125
input/semana34/camera10/IMG_0050.JPG,GT,4.0.1a,3,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0119
input/semana34/camera10/IMG_0050.JPG,GT,4.0.1a,4,5109acb4-e503-4147-a175-a3c6aa71f1e3,mammalia,perissodactyla,equidae,equus,caballus,domestic horse,,0.0096
input/semana34/camera10/IMG_0050.JPG,GT,4.0.1a,5,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0084
input/semana34/camera10/IMG_0051.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.8163
input/semana34/camera10/IMG_0051.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0516
input/semana34/camera10/IMG_0051.JPG,GT,4.0.1a,3,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.048
input/semana34/camera10/IMG_0051.JPG,GT,4.0.1a,4,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0185
input/semana34/camera10/IMG_0051.JPG,GT,4.0.1a,5,0de8422e-f59d-4802-9e93-ab8559e43e55,mammalia,artiodactyla,bovidae,ovis,aries,domestic sheep,,0.0147
input/semana34/camera10/IMG_0052.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.4932
input/semana34/camera10/IMG_0052.JPG,GT,4.0.1a,2,36b9abce-005b-439a-858f-1660e5027ccb,mammalia,chordata,canidae,canis,lupus dingo,dingo,,0.4163
input/semana34/camera10/IMG_0052.JPG,GT,4.0.1a,3,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0486
input/semana34/camera10/IMG_0052.JPG,GT,4.0.1a,4,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0192
input/semana34/camera10/IMG_0052.JPG,GT,4.0.1a,5,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.0052
input/semana34/camera10/IMG_0053.JPG,GT,4.0.1a,1,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.9333
input/semana34/camera10/IMG_0053.JPG,GT,4.0.1a,2,36b9abce-005b-439a-858f-1660e5027ccb,mammalia,chordata,canidae,canis,lupus dingo,dingo,,0.0256
input/semana34/camera10/IMG_0053.JPG,GT,4.0.1a,3,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,mammalia,carnivora,canidae,canis,lupus,grey wolf,,0.0242
input/semana34/camera10/IMG_0053.JPG,GT,4.0.1a,4,d3d5325f-b055-4925-b875-5cd28af54215,mammalia,carnivora,canidae,canis,,canis species,,0.0087
input/semana34/camera10/IMG_0053.JPG,GT,4.0.1a,5,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.0026
input/semana34/camera10/IMG_0054.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.987
input/semana34/camera10/IMG_0054.JPG,GT,4.0.1a,2,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0028
input/semana34/camera10/IMG_0054.JPG,GT,4.0.1a,3,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.0017
input/semana34/camera10/IMG_0054.JPG,GT,4.0.1a,4,90cad78f-e9b2-479a-848c-1bc30388958e,mammalia,cetartiodactyla,bovidae,kobus,vardonii,puku,,0.001
input/semana34/camera10/IMG_0054.JPG,GT,4.0.1a,5,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0007
input/semana34/camera10/IMG_0055.JPG,GT,4.0.1a,1,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.9997
input/semana34/camera10/IMG_0055.JPG,GT,4.0.1a,2,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0002
input/semana34/camera10/IMG_0055.JPG,GT,4.0.1a,3,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0001
input/semana34/camera10/IMG_0055.JPG,GT,4.0.1a,4,e2895ed5-780b-48f6-8a11-9e27cb594511,,,,,,vehicle,,0.0
input/semana34/camera10/IMG_0055.JPG,GT,4.0.1a,5,5109acb4-e503-4147-a175-a3c6aa71f1e3,mammalia,perissodactyla,equidae,equus,caballus,domestic horse,,0.0
input/semana34/camera10/IMG_0056.JPG,GT,4.0.1a,1,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.9957
input/semana34/camera10/IMG_0056.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0034
input/semana34/camera10/IMG_0056.JPG,GT,4.0.1a,3,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0003
input/semana34/camera10/IMG_0056.JPG,GT,4.0.1a,4,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0001
input/semana34/camera10/IMG_0056.JPG,GT,4.0.1a,5,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0
input/semana34/camera10/IMG_0057.JPG,GT,4.0.1a,1,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.7791
input/semana34/camera10/IMG_0057.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0627
input/semana34/camera10/IMG_0057.JPG,GT,4.0.1a,3,aca65aaa-8c6d-4b69-94de-842b08b13bd6,mammalia,cetartiodactyla,bovidae,bos,taurus,domestic cattle,,0.0608
input/semana34/camera10/IMG_0057.JPG,GT,4.0.1a,4,990ae9dd-7a59-4344-afcb-1b7b21368000,mammalia,primates,hominidae,homo,sapiens,human,,0.0306
input/semana34/camera10/IMG_0057.JPG,GT,4.0.1a,5,3d80f1d6-b1df-4966-9ff4-94053c7a902a,mammalia,carnivora,canidae,canis,familiaris,domestic dog,,0.0174
input/semana34/camera11/IMG_0001.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.5103
input/semana34/camera11/IMG_0001.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.1313
input/semana34/camera11/IMG_0001.JPG,GT,4.0.1a,3,d668b142-a012-4c44-b837-7b4e92a89119,aves,passeriformes,corvidae,cyanocorax,yncas,green jay,,0.039
input/semana34/camera11/IMG_0001.JPG,GT,4.0.1a,4,3eb879eb-3453-4500-b61f-eca3d1397828,aves,passeriformes,tyrannidae,,,tyrannidae family,,0.0177
input/semana34/camera11/IMG_0001.JPG,GT,4.0.1a,5,44e634c2-78f9-4183-9e00-33f36a4a141e,aves,passeriformes,petroicidae,eopsaltria,australis,eastern yellow robin,,0.0111
input/semana34/camera11/IMG_0002.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.4675
input/semana34/camera11/IMG_0002.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.102
input/semana34/camera11/IMG_0002.JPG,GT,4.0.1a,3,d668b142-a012-4c44-b837-7b4e92a89119,aves,passeriformes,corvidae,cyanocorax,yncas,green jay,,0.0832
input/semana34/camera11/IMG_0002.JPG,GT,4.0.1a,4,3eb879eb-3453-4500-b61f-eca3d1397828,aves,passeriformes,tyrannidae,,,tyrannidae family,,0.0164
input/semana34/camera11/IMG_0002.JPG,GT,4.0.1a,5,44e634c2-78f9-4183-9e00-33f36a4a141e,aves,passeriformes,petroicidae,eopsaltria,australis,eastern yellow robin,,0.0089
input/semana34/camera11/IMG_0003.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.2916
input/semana34/camera11/IMG_0003.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.2856
input/semana34/camera11/IMG_0003.JPG,GT,4.0.1a,3,d668b142-a012-4c44-b837-7b4e92a89119,aves,passeriformes,corvidae,cyanocorax,yncas,green jay,,0.0333
input/semana34/camera11/IMG_0003.JPG,GT,4.0.1a,4,3eb879eb-3453-4500-b61f-eca3d1397828,aves,passeriformes,tyrannidae,,,tyrannidae family,,0.0211
input/semana34/camera11/IMG_0003.JPG,GT,4.0.1a,5,e8f340d7-e6f9-4c66-bf54-65621e1e83db,aves,passeriformes,alaudidae,eremophila,alpestris,horned lark,,0.0209
input/semana34/camera11/IMG_0004.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.4975
