filepath,country,model_version,detection_index,category,label,conf,bbox_x,bbox_y,bbox_w,bbox_h
input/semana33/camera09/IMG_0432.JPG,GT,4.0.1a,1,1,animal,0.9444,0.746,0.4788,0.254,0.4464
input/semana33/camera09/IMG_0432.JPG,GT,4.0.1a,2,2,human,0.8716,0.0,0.0014,0.7929,0.9529
input/semana33/camera09/IMG_0432.JPG,GT,4.0.1a,3,2,human,0.011,0.6215,0.0022,0.1702,0.9542
input/semana33/camera09/IMG_0433.JPG,GT,4.0.1a,1,2,human,0.8821,0.9153,0.0003,0.0847,0.8696
input/semana33/camera09/IMG_0433.JPG,GT,4.0.1a,2,2,human,0.8666,0.0003,0.0003,0.5294,0.9534
input/semana33/camera09/IMG_0434.JPG,GT,4.0.1a,1,2,human,0.9196,0.0,0.0003,0.5898,0.9542
input/semana33/camera09/IMG_0434.JPG,GT,4.0.1a,2,2,human,0.8005,0.7169,0.0,0.1919,0.9142
input/semana33/camera09/IMG_0434.JPG,GT,4.0.1a,3,2,human,0.0144,0.3896,0.0,0.3318,0.9412
input/semana33/camera09/IMG_0435.JPG,GT,4.0.1a,1,2,human,0.9465,0.7381,0.0,0.2001,0.921
input/semana33/camera09/IMG_0435.JPG,GT,4.0.1a,2,2,human,0.9274,0.0006,0.0,0.5669,0.9523
input/semana33/camera09/IMG_0435.JPG,GT,4.0.1a,3,2,human,0.3983,0.4516,0.0008,0.1429,0.9202
input/semana33/camera09/IMG_0435.JPG,GT,4.0.1a,4,2,human,0.0222,0.5052,0.3927,0.0881,0.5221
input/semana33/camera09/IMG_0436.JPG,GT,4.0.1a,1,2,human,0.964,0.6964,0.0003,0.2685,0.9542
input/semana33/camera09/IMG_0436.JPG,GT,4.0.1a,2,2,human,0.9404,0.3235,0.0008,0.2525,0.9434
input/semana33/camera09/IMG_0436.JPG,GT,4.0.1a,3,1,animal,0.9223,0.1065,0.8489,0.1679,0.107
input/semana33/camera09/IMG_0436.JPG,GT,4.0.1a,4,2,human,0.8754,0.0,0.5123,0.1046,0.4431
input/semana33/camera09/IMG_0436.JPG,GT,4.0.1a,5,2,human,0.0138,0.0,0.0046,0.0968,0.948
input/semana33/camera09/IMG_0437.JPG,GT,4.0.1a,1,2,human,0.959,0.7008,0.0005,0.2698,0.954
input/semana33/camera09/IMG_0437.JPG,GT,4.0.1a,2,1,animal,0.9556,0.0472,0.7051,0.2008,0.2497
input/semana33/camera09/IMG_0437.JPG,GT,4.0.1a,3,2,human,0.9515,0.3402,0.0003,0.2564,0.9485
input/semana33/camera09/IMG_0437.JPG,GT,4.0.1a,4,2,human,0.8659,0.0,0.5084,0.1052,0.4458
input/semana33/camera09/IMG_0437.JPG,GT,4.0.1a,5,2,human,0.0316,0.0,0.0049,0.0956,0.9485
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,1,2,human,0.9597,0.6984,0.0003,0.2655,0.9545
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,2,1,animal,0.9486,0.0487,0.8273,0.199,0.1277
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,3,2,human,0.9389,0.3364,0.0005,0.2633,0.9499
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,4,2,human,0.7399,0.0,0.5133,0.0866,0.4406
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,5,2,human,0.03,0.3669,0.2998,0.0358,0.094
input/semana33/camera09/IMG_0438.JPG,GT,4.0.1a,6,2,human,0.0181,0.0002,0.0049,0.0873,0.9346
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,1,2,human,0.9488,0.3578,0.0,0.3427,0.9316
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,2,1,animal,0.9346,0.3729,0.7075,0.2459,0.2475
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,3,2,human,0.8477,0.7695,0.0005,0.2295,0.9267
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,4,2,human,0.6951,0.0,0.5487,0.0993,0.4055
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,5,3,vehicle,0.0233,0.3617,0.2361,0.0689,0.1571
input/semana33/camera09/IMG_0439.JPG,GT,4.0.1a,6,2,human,0.0119,0.0,0.0076,0.0846,0.9431
input/semana33/camera09/IMG_0440.JPG,GT,4.0.1a,1,1,animal,0.964,0.3888,0.6754,0.243,0.28
input/semana33/camera09/IMG_0440.JPG,GT,4.0.1a,2,2,human,0.9609,0.3416,0.0005,0.2411,0.704
input/semana33/camera09/IMG_0440.JPG,GT,4.0.1a,3,2,human,0.9098,0.0,0.2258,0.1218,0.7288
input/semana33/camera09/IMG_0440.JPG,GT,4.0.1a,4,2,human,0.8661,0.7354,0.0003,0.222,0.8475
input/semana33/camera09/IMG_0440.JPG,GT,4.0.1a,5,2,human,0.0402,0.0002,0.7914,0.0977,0.1645
input/semana33/camera09/IMG_0441.JPG,GT,4.0.1a,1,2,human,0.9603,0.4337,0.0003,0.1517,0.4586
input/semana33/camera09/IMG_0441.JPG,GT,4.0.1a,2,1,animal,0.9535,0.4036,0.6484,0.1803,0.3066
input/semana33/camera09/IMG_0441.JPG,GT,4.0.1a,3,2,human,0.9186,0.5916,0.0,0.2152,0.6906
input/semana33/camera09/IMG_0441.JPG,GT,4.0.1a,4,2,human,0.8865,0.0,0.0011,0.189,0.9534
input/semana33/camera09/IMG_0441.JPG,GT,4.0.1a,5,1,animal,0.0116,0.4398,0.6484,0.1445,0.1593
input/semana33/camera09/IMG_0442.JPG,GT,4.0.1a,1,1,animal,0.9649,0.7371,0.7993,0.2001,0.156
input/semana33/camera09/IMG_0442.JPG,GT,4.0.1a,2,2,human,0.9535,0.4755,0.0,0.1225,0.4736
input/semana33/camera09/IMG_0442.JPG,GT,4.0.1a,3,2,human,0.9302,0.0003,0.0,0.2606,0.9523
input/semana33/camera09/IMG_0442.JPG,GT,4.0.1a,4,2,human,0.8927,0.2561,0.0626,0.1288,0.3423
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,1,1,animal,0.9475,0.7918,0.8159,0.1722,0.1392
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,2,2,human,0.9324,0.2606,0.0,0.169,0.5969
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,3,2,human,0.8922,0.4822,0.0,0.1301,0.4722
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,4,2,human,0.3099,0.4802,0.0027,0.0384,0.3489
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,5,2,human,0.2387,0.254,0.1506,0.1432,0.2963
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,6,2,human,0.1767,0.2538,0.165,0.0473,0.2269
input/semana33/camera09/IMG_0443.JPG,GT,4.0.1a,7,2,human,0.0137,0.4819,0.0463,0.0711,0.351
input/semana33/camera09/IMG_0444.JPG,GT,4.0.1a,1,2,human,0.9004,0.4831,0.0,0.1288,0.4722
input/semana33/camera09/IMG_0444.JPG,GT,4.0.1a,2,2,human,0.8774,0.2978,0.0008,0.1016,0.4714
input/semana33/camera09/IMG_0444.JPG,GT,4.0.1a,3,2,human,0.7274,0.2572,0.1217,0.0688,0.2947
input/semana33/camera09/IMG_0444.JPG,GT,4.0.1a,4,1,animal,0.5757,0.8369,0.9221,0.0918,0.0335
input/semana33/camera09/IMG_0444.JPG,GT,4.0.1a,5,2,human,0.5178,0.481,0.0005,0.0383,0.3519
input/semana33/camera09/IMG_0445.JPG,GT,4.0.1a,1,1,animal,0.9441,0.3794,0.3339,0.129,0.4047
input/semana33/camera09/IMG_0445.JPG,GT,4.0.1a,2,2,human,0.927,0.507,0.0,0.1229,0.4722
input/semana33/camera09/IMG_0445.JPG,GT,4.0.1a,3,2,human,0.8466,0.2912,0.0,0.1451,0.4248
input/semana33/camera09/IMG_0445.JPG,GT,4.0.1a,4,2,human,0.7115,0.0002,0.0016,0.1654,0.9542
input/semana33/camera09/IMG_0445.JPG,GT,4.0.1a,5,2,human,0.0758,0.252,0.0602,0.11,0.3671
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,1,2,human,0.9336,0.0002,0.0005,0.1837,0.9545
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,2,2,human,0.8655,0.3427,0.0,0.2453,0.811
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,3,2,human,0.7972,0.2494,0.0975,0.1742,0.3121
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,4,2,human,0.6237,0.5456,0.0,0.0948,0.4741
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,5,2,human,0.0185,0.3554,0.1081,0.0354,0.1046
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,6,3,vehicle,0.0158,0.2615,0.0773,0.3407,0.3502
input/semana33/camera09/IMG_0446.JPG,GT,4.0.1a,7,2,human,0.0116,0.386,0.0,0.2529,0.482
input/semana33/camera09/IMG_0447.JPG,GT,4.0.1a,1,2,human,0.9627,0.6978,0.0008,0.3022,0.9542
input/semana33/camera09/IMG_0447.JPG,GT,4.0.1a,2,1,animal,0.9247,0.4599,0.2446,0.0639,0.3238
input/semana33/camera09/IMG_0447.JPG,GT,4.0.1a,3,2,human,0.9167,0.25,0.0899,0.1717,0.3164
input/semana33/camera09/IMG_0447.JPG,GT,4.0.1a,4,2,human,0.9107,0.4542,0.0003,0.1671,0.5084
input/semana33/camera10/IMG_0001.JPG,GT,4.0.1a,1,1,animal,0.1881,0.3552,0.5632,0.0444,0.0547
input/semana33/camera10/IMG_0001.JPG,GT,4.0.1a,2,1,animal,0.0127,0.3539,0.5381,0.0308,0.0417
input/semana33/camera10/IMG_0002.JPG,GT,4.0.1a,1,1,animal,0.1896,0.3546,0.555,0.0456,0.0635
input/semana33/camera10/IMG_0002.JPG,GT,4.0.1a,2,1,animal,0.0114,0.3539,0.5414,0.0332,0.0428
input/semana33/camera10/IMG_0003.JPG,GT,4.0.1a,1,1,animal,0.0239,0.3545,0.5517,0.0458,0.0667
input/semana33/camera10/IMG_0003.JPG,GT,4.0.1a,2,1,animal,0.0102,0.2698,0.5591,0.027,0.0158
input/semana33/camera10/IMG_0007.JPG,GT,4.0.1a,1,1,animal,0.8519,0.8629,0.3799,0.1371,0.1468
input/semana33/camera10/IMG_0007.JPG,GT,4.0.1a,2,1,animal,0.1317,0.0325,0.671,0.1062,0.1473
input/semana33/camera10/IMG_0008.JPG,GT,4.0.1a,1,1,animal,0.3536,0.0397,0.6699,0.1011,0.1495
input/semana33/camera10/IMG_0009.JPG,GT,4.0.1a,1,1,animal,0.1018,0.3862,0.5754,0.0384,0.0536
input/semana33/camera10/IMG_0009.JPG,GT,4.0.1a,2,1,animal,0.0728,0.0388,0.6691,0.1034,0.1471
input/semana33/camera10/IMG_0009.JPG,GT,4.0.1a,3,1,animal,0.0557,0.4049,0.5901,0.0201,0.0389
input/semana33/camera10/IMG_0010.JPG,GT,4.0.1a,1,1,animal,0.6278,0.2472,0.6185,0.2063,0.0915
input/semana33/camera10/IMG_0010.JPG,GT,4.0.1a,2,1,animal,0.1633,0.0299,0.6814,0.1137,0.1471
input/semana33/camera10/IMG_0011.JPG,GT,4.0.1a,1,1,animal,0.3912,0.0335,0.6163,0.1115,0.21
input/semana33/camera10/IMG_0011.JPG,GT,4.0.1a,2,1,animal,0.0809,0.0798,0.6125,0.0533,0.0814
input/semana33/camera10/IMG_0011.JPG,GT,4.0.1a,3,1,animal,0.0209,0.0723,0.5953,0.0676,0.1678
input/semana33/camera10/IMG_0012.JPG,GT,4.0.1a,1,1,animal,0.0281,0.0352,0.6212,0.0403,0.0722
input/semana33/camera10/IMG_0012.JPG,GT,4.0.1a,2,1,animal,0.0275,0.0279,0.68,0.1158,0.1465
input/semana33/camera10/IMG_0013.JPG,GT,4.0.1a,1,1,animal,0.0666,0.0472,0.6765,0.0994,0.1479
input/semana33/camera10/IMG_0013.JPG,GT,4.0.1a,2,1,animal,0.0229,0.178,0.6032,0.059,0.0321
input/semana33/camera10/IMG_0013.JPG,GT,4.0.1a,3,1,animal,0.0125,0.4243,0.5904,0.0345,0.0289
input/semana33/camera10/IMG_0013.JPG,GT,4.0.1a,4,1,animal,0.011,0.019,0.5904,0.064,0.0577
input/semana33/camera10/IMG_0014.JPG,GT,4.0.1a,1,1,animal,0.0465,0.0467,0.6765,0.0994,0.1473
input/semana33/camera10/IMG_0014.JPG,GT,4.0.1a,2,1,animal,0.0229,0.1783,0.6032,0.0587,0.0324
input/semana33/camera10/IMG_0015.JPG,GT,4.0.1a,1,1,animal,0.0982,0.046,0.6762,0.1005,0.1473
input/semana33/camera10/IMG_0015.JPG,GT,4.0.1a,2,1,animal,0.0164,0.1757,0.6032,0.0619,0.033
input/semana33/camera10/IMG_0016.JPG,GT,4.0.1a,1,1,animal,0.9434,0.2531,0.4956,0.1238,0.1438
input/semana33/camera10/IMG_0016.JPG,GT,4.0.1a,2,1,animal,0.9415,0.0835,0.5101,0.0764,0.1155
input/semana33/camera10/IMG_0016.JPG,GT,4.0.1a,3,1,animal,0.7622,0.3332,0.4864,0.0826,0.098
input/semana33/camera10/IMG_0016.JPG,GT,4.0.1a,4,1,animal,0.0175,0.0227,0.5967,0.0659,0.058
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,1,1,animal,0.9698,0.6788,0.4485,0.2106,0.2922
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,2,1,animal,0.9558,0.4036,0.4883,0.1543,0.1876
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,3,1,animal,0.9295,0.5888,0.4839,0.0432,0.1266
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,4,1,animal,0.0871,0.0527,0.6814,0.0951,0.1446
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,5,1,animal,0.0351,0.5794,0.6062,0.0614,0.0248
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,6,1,animal,0.0297,0.6376,0.5779,0.0109,0.0147
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,7,1,animal,0.0163,0.3465,0.878,0.026,0.0684
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,8,1,animal,0.0151,0.3698,0.5575,0.0274,0.0387
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,9,1,animal,0.015,0.43,0.5959,0.0306,0.0242
input/semana33/camera10/IMG_0017.JPG,GT,4.0.1a,10,1,animal,0.0127,0.0221,0.5969,0.0665,0.0583
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,1,1,animal,0.957,0.7097,0.4346,0.1472,0.2993
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,2,1,animal,0.1355,0.3706,0.5517,0.0262,0.0441
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,3,1,animal,0.0795,0.0224,0.5956,0.0662,0.0599
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,4,1,animal,0.0536,0.4294,0.595,0.0326,0.0245
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,5,1,animal,0.0158,0.3464,0.8785,0.0267,0.0673
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,6,1,animal,0.0149,0.0524,0.6816,0.096,0.1446
input/semana33/camera10/IMG_0018.JPG,GT,4.0.1a,7,1,animal,0.0101,0.2851,0.5643,0.0267,0.0221
input/semana33/camera10/IMG_0019.JPG,GT,4.0.1a,1,1,animal,0.0175,0.5778,0.6051,0.0604,0.0289
input/semana33/camera10/IMG_0019.JPG,GT,4.0.1a,2,1,animal,0.0163,0.178,0.6024,0.0627,0.0332
input/semana33/camera10/IMG_0019.JPG,GT,4.0.1a,3,1,animal,0.0146,0.4266,0.5918,0.0357,0.0283
input/semana33/camera10/IMG_0019.JPG,GT,4.0.1a,4,1,animal,0.0116,0.3681,0.5545,0.0268,0.0387
input/semana33/camera10/IMG_0020.JPG,GT,4.0.1a,1,1,animal,0.028,0.1756,0.6029,0.065,0.0335
input/semana33/camera10/IMG_0020.JPG,GT,4.0.1a,2,1,animal,0.0273,0.3672,0.5507,0.0309,0.0433
input/semana33/camera10/IMG_0021.JPG,GT,4.0.1a,1,1,animal,0.0561,0.4256,0.5931,0.0351,0.027
input/semana33/camera10/IMG_0021.JPG,GT,4.0.1a,2,1,animal,0.0418,0.3672,0.5586,0.0265,0.0354
input/semana33/camera10/IMG_0021.JPG,GT,4.0.1a,3,1,animal,0.021,0.1754,0.6035,0.0642,0.0332
input/semana33/camera10/IMG_0021.JPG,GT,4.0.1a,4,1,animal,0.0111,0.2834,0.5692,0.0259,0.0136
input/semana33/camera10/IMG_0021.JPG,GT,4.0.1a,5,1,animal,0.0105,0.5771,0.6046,0.0608,0.0272
input/semana33/camera10/IMG_0022.JPG,GT,4.0.1a,1,1,animal,0.226,0.3689,0.5539,0.0256,0.0376
input/semana33/camera10/IMG_0023.JPG,GT,4.0.1a,1,1,animal,0.0721,0.3669,0.5547,0.0262,0.0354
input/semana33/camera10/IMG_0024.JPG,GT,4.0.1a,1,1,animal,0.045,0.3663,0.5534,0.0263,0.0384
input/semana33/camera10/IMG_0024.JPG,GT,4.0.1a,2,1,animal,0.0243,0.1674,0.5997,0.0722,0.0351
input/semana33/camera10/IMG_0025.JPG,GT,4.0.1a,1,1,animal,0.0376,0.367,0.5515,0.0282,0.0417
input/semana33/camera10/IMG_0026.JPG,GT,4.0.1a,1,1,animal,0.0518,0.3672,0.5591,0.0257,0.0357
input/semana33/camera10/IMG_0026.JPG,GT,4.0.1a,2,1,animal,0.0107,0.3327,0.9183,0.089,0.0368
input/semana33/camera10/IMG_0027.JPG,GT,4.0.1a,1,1,animal,0.1179,0.3669,0.5468,0.0297,0.0466
input/semana33/camera10/IMG_0028.JPG,GT,4.0.1a,1,1,animal,0.0273,0.3672,0.5507,0.028,0.0452
input/semana33/camera10/IMG_0028.JPG,GT,4.0.1a,2,1,animal,0.0142,0.576,0.6046,0.0622,0.0272
input/semana33/camera10/IMG_0028.JPG,GT,4.0.1a,3,1,animal,0.0135,0.18,0.6002,0.0599,0.0316
input/semana33/camera10/IMG_0028.JPG,GT,4.0.1a,4,1,animal,0.0105,0.2825,0.5662,0.026,0.0163
input/semana33/camera10/IMG_0029.JPG,GT,4.0.1a,1,1,animal,0.0217,0.1766,0.6002,0.0631,0.0335
input/semana33/camera10/IMG_0029.JPG,GT,4.0.1a,2,1,animal,0.0153,0.0196,0.5842,0.0659,0.0645
input/semana33/camera10/IMG_0030.JPG,GT,4.0.1a,1,1,animal,0.1805,0.0191,0.5863,0.0656,0.0735
input/semana33/camera10/IMG_0030.JPG,GT,4.0.1a,2,1,animal,0.0216,0.1763,0.601,0.0643,0.0343
input/semana33/camera10/IMG_0030.JPG,GT,4.0.1a,3,1,animal,0.0184,0.5755,0.6046,0.0625,0.027
input/semana33/camera10/IMG_0030.JPG,GT,4.0.1a,4,1,animal,0.0123,0.3673,0.555,0.0274,0.0376
input/semana33/camera10/IMG_0031.JPG,GT,4.0.1a,1,1,animal,0.034,0.3683,0.5591,0.0291,0.0433
input/semana33/camera10/IMG_0031.JPG,GT,4.0.1a,2,1,animal,0.0131,0.3686,0.5654,0.0432,0.0575
input/semana33/camera10/IMG_0032.JPG,GT,4.0.1a,1,1,animal,0.064,0.3686,0.5566,0.029,0.0458
input/semana33/camera10/IMG_0033.JPG,GT,4.0.1a,1,1,animal,0.0184,0.3692,0.5607,0.0358,0.0504
input/semana33/camera10/IMG_0034.JPG,GT,4.0.1a,1,2,human,0.8963,0.0,0.0008,1.0,0.9532
input/semana33/camera10/IMG_0035.JPG,GT,4.0.1a,1,2,human,0.9615,0.3577,0.0,0.6423,0.9581
input/semana33/camera10/IMG_0035.JPG,GT,4.0.1a,2,1,animal,0.0212,0.3349,0.5961,0.0816,0.1051
input/semana33/camera10/IMG_0036.JPG,GT,4.0.1a,1,2,human,0.9409,0.3632,0.0,0.6368,0.9564
input/semana33/camera11/IMG_0001.JPG,GT,4.0.1a,1,1,animal,0.5615,0.6706,0.5704,0.0701,0.1273
input/semana33/camera11/IMG_0001.JPG,GT,4.0.1a,2,1,animal,0.0314,0.9698,0.6139,0.0302,0.1185
input/semana33/camera11/IMG_0001.JPG,GT,4.0.1a,3,1,animal,0.0208,0.593,0.5787,0.0333,0.0435
input/semana33/camera11/IMG_0002.JPG,GT,4.0.1a,1,1,animal,0.7991,0.6875,0.5574,0.0604,0.163
input/semana33/camera11/IMG_0002.JPG,GT,4.0.1a,2,1,animal,0.7604,0.5898,0.5537,0.0276,0.0736
input/semana33/camera11/IMG_0002.JPG,GT,4.0.1a,3,1,animal,0.2705,0.9695,0.6139,0.0305,0.1153
input/semana33/camera11/IMG_0003.JPG,GT,4.0.1a,1,1,animal,0.7244,0.7328,0.7185,0.0378,0.1153
input/semana33/camera11/IMG_0003.JPG,GT,4.0.1a,2,1,animal,0.572,0.5893,0.55,0.0292,0.0806
input/semana33/camera11/IMG_0003.JPG,GT,4.0.1a,3,1,animal,0.2169,0.9698,0.6153,0.0302,0.1148
input/semana33/camera11/IMG_0004.JPG,GT,4.0.1a,1,1,animal,0.0206,0.8906,0.3037,0.0154,0.0505
input/semana33/camera11/IMG_0005.JPG,GT,4.0.1a,1,1,animal,0.0265,0.9695,0.6144,0.0305,0.1319
input/semana33/camera11/IMG_0005.JPG,GT,4.0.1a,2,1,animal,0.0189,0.8898,0.306,0.0164,0.0486
input/semana33/camera11/IMG_0006.JPG,GT,4.0.1a,1,1,animal,0.3068,0.9693,0.6116,0.0307,0.131
input/semana33/camera11/IMG_0006.JPG,GT,4.0.1a,2,1,animal,0.0201,0.8891,0.3065,0.0172,0.0477
input/semana33/camera11/IMG_0007.JPG,GT,4.0.1a,1,1,animal,0.903,0.2945,0.8204,0.0651,0.1356
input/semana33/camera11/IMG_0007.JPG,GT,4.0.1a,2,1,animal,0.8387,0.6365,0.544,0.0284,0.106
input/semana33/camera11/IMG_0007.JPG,GT,4.0.1a,3,1,animal,0.8348,0.6823,0.5116,0.0237,0.0963
input/semana33/camera11/IMG_0007.JPG,GT,4.0.1a,4,1,animal,0.1263,0.9667,0.6171,0.0333,0.1046
input/semana33/camera11/IMG_0007.JPG,GT,4.0.1a,5,1,animal,0.0136,0.6039,0.1324,0.0177,0.0282
input/semana33/camera11/IMG_0008.JPG,GT,4.0.1a,1,1,animal,0.9132,0.2953,0.8532,0.0753,0.1028
input/semana33/camera11/IMG_0008.JPG,GT,4.0.1a,2,1,animal,0.9024,0.6794,0.4991,0.025,0.1023
input/semana33/camera11/IMG_0008.JPG,GT,4.0.1a,3,1,animal,0.8591,0.6365,0.5356,0.0284,0.1241
input/semana33/camera11/IMG_0008.JPG,GT,4.0.1a,4,1,animal,0.0323,0.9669,0.6162,0.0331,0.1023
input/semana33/camera11/IMG_0008.JPG,GT,4.0.1a,5,1,animal,0.0282,0.6039,0.1324,0.0214,0.0315
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,1,1,animal,0.9002,0.6372,0.5338,0.0286,0.1292
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,2,1,animal,0.8745,0.4073,0.8343,0.076,0.1222
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,3,1,animal,0.8745,0.7331,0.1861,0.0622,0.113
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,4,1,animal,0.7801,0.694,0.5,0.0383,0.0704
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,5,1,animal,0.3305,0.9661,0.6181,0.0339,0.1051
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,6,1,animal,0.0387,0.4232,0.1759,0.0109,0.0157
input/semana33/camera11/IMG_0009.JPG,GT,4.0.1a,7,1,animal,0.0183,0.6034,0.1329,0.0245,0.0287
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,1,1,animal,0.8924,0.7578,0.6958,0.0315,0.1009
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,2,1,animal,0.816,0.6953,0.6796,0.069,0.0838
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,3,1,animal,0.6936,0.7453,0.6185,0.0286,0.0671
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,4,1,animal,0.1447,0.9661,0.6157,0.0339,0.1046
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,5,1,animal,0.0201,0.75,0.6514,0.0299,0.0569
input/semana33/camera11/IMG_0010.JPG,GT,4.0.1a,6,1,animal,0.0129,0.7599,0.6671,0.0201,0.0366
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,1,1,animal,0.8935,0.7578,0.694,0.0315,0.1037
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,2,1,animal,0.7371,0.6958,0.6806,0.0698,0.081
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,3,1,animal,0.7141,0.7458,0.6208,0.0268,0.0639
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,4,1,animal,0.175,0.9664,0.6167,0.0336,0.0958
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,5,1,animal,0.0637,0.7372,0.681,0.0299,0.0676
input/semana33/camera11/IMG_0011.JPG,GT,4.0.1a,6,1,animal,0.0119,0.7438,0.6616,0.0286,0.0546
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,1,1,animal,0.8831,0.7578,0.6921,0.0315,0.1079
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,2,1,animal,0.7832,0.6956,0.6801,0.0724,0.0824
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,3,1,animal,0.7297,0.7461,0.6194,0.026,0.0639
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,4,1,animal,0.2744,0.9661,0.6171,0.0339,0.1009
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,5,1,animal,0.0438,0.7365,0.6801,0.0326,0.0657
input/semana33/camera11/IMG_0012.JPG,GT,4.0.1a,6,1,animal,0.022,0.7458,0.6644,0.026,0.0569
input/semana33/camera11/IMG_0016.JPG,GT,4.0.1a,1,2,human,0.6671,0.6938,0.0014,0.3063,0.9532
input/semana33/camera11/IMG_0016.JPG,GT,4.0.1a,2,2,human,0.0427,0.2797,0.0,0.7185,0.9528
input/semana33/camera11/IMG_0017.JPG,GT,4.0.1a,1,2,human,0.806,0.6036,0.0009,0.3961,0.9532
input/semana33/camera11/IMG_0017.JPG,GT,4.0.1a,2,2,human,0.0116,0.8221,0.0028,0.1776,0.9556
input/semana33/camera11/IMG_0018.JPG,GT,4.0.1a,1,2,human,0.7442,0.5893,0.0009,0.4107,0.9537
input/semana33/camera11/IMG_0018.JPG,GT,4.0.1a,2,2,human,0.0156,0.0029,0.0,0.9971,0.9537
input/semana33/camera11/IMG_0019.JPG,GT,4.0.1a,1,2,human,0.9409,0.1008,0.0005,0.575,0.9542
input/semana33/camera11/IMG_0020.JPG,GT,4.0.1a,1,2,human,0.939,0.0948,0.0005,0.5938,0.9546
input/semana33/camera11/IMG_0021.JPG,GT,4.0.1a,1,2,human,0.9081,0.0771,0.0005,0.6018,0.9542
input/semana33/camera11/IMG_0022.JPG,GT,4.0.1a,1,2,human,0.951,0.038,0.0005,0.7586,0.9546
input/semana33/camera11/IMG_0023.JPG,GT,4.0.1a,1,2,human,0.9615,0.0003,0.0,0.7065,0.9551
input/semana33/camera11/IMG_0024.JPG,GT,4.0.1a,1,2,human,0.8997,0.0013,0.0009,0.9771,0.9542
input/semana33/camera11/IMG_0031.JPG,GT,4.0.1a,1,1,animal,0.1428,0.0,0.2208,0.0073,0.1199
input/semana33/camera11/IMG_0032.JPG,GT,4.0.1a,1,1,animal,0.1316,0.0,0.2218,0.007,0.1167
